symbol,bookValue,marketCap,peRatio,pbRatio,currentRatio,quickRatio,stockPrice,eps,day,month,year,increase,decrease,none
CDW,-2680900000.0,6758849370.0,75.68700302,6.167396085,1.4787262230000002,1.193980819,39.6879,0.52437,31,12,2015,0,0,1
CDW,-2767100000.0,6580336500.0,43.6072664,6.117259924,1.461028901,1.16891928,38.4815,0.88246,30,9,2015,0,0,1
CDW,-2309200000.0,5559295500.0,51.37981054,5.582743021000001,1.669783465,1.3760457680000002,32.2278,0.62725,30,6,2015,1,0,0
CDW,-2368500000.0,6063078950.0,110.842394,6.215355151,1.743757015,1.452300786,34.9457,0.31527,31,3,2015,0,0,1
CDW,-2449900000.0,5702571780.0,110.08825829999999,6.08923842,1.671253406,1.404087193,32.9438,0.29925,31,12,2014,0,0,1
CDW,-2531600000.0,5021238500.0,90.31004496,5.616597875,1.647158942,1.313432836,29.0245,0.32139,30,9,2014,1,0,0
CDW,-2622300000.0,5139793780.0,59.35096744,6.084036198,1.5792467630000002,1.251013469,29.7614,0.50145,30,6,2014,0,0,1
CDW,-2750900000.0,4407313390.0,86.58768939,5.839047946,1.58470215,1.273316884,25.5793,0.29541,31,3,2014,1,0,0
CDW,-2836600000.0,3854165130.0,64.2360855,5.415435057000001,1.578140596,1.272921717,21.7381,0.33841,31,12,2013,1,0,0
CDW,-2928600000.0,3536426880.0,-1607.466764,5.359846741,1.527363849,1.2414968259999999,21.2016,-0.01319,30,9,2013,0,0,1
CDW,-3402100000.0,2869875150.0,61.45342934,13.73146005,1.545599225,1.2004566840000002,17.0319,0.27715,30,6,2013,1,0,0
INTC,44764000000.0,244668236400.0,47.92717657,2.983395152,1.974556292,1.479293626,57.1121,1.19164,27,6,2020,0,1,0
INTC,39649000000.0,223036044000.0,39.39870058,2.921078712,1.7368068630000002,1.224440259,51.7245,1.31285,28,3,2020,1,0,0
INTC,40556000000.0,258101867700.0,37.37898156,3.3235280869999997,1.400224115,0.9315105334,59.0487,1.5797299999999999,28,12,2019,0,1,0
INTC,38662000000.0,220032841600.0,36.73336254,2.957112698,1.195220236,0.7542690712000001,49.6352,1.35123,28,9,2019,1,0,0
INTC,39362000000.0,210215471000.0,50.3028167,2.795641554,1.48383659,0.9224562293999999,46.477,0.92394,29,6,2019,0,0,1
INTC,37958000000.0,236506480000.0,59.51345747,3.1988000430000003,1.536671778,1.004177463,51.82,0.8707299999999999,30,3,2019,0,1,0
INTC,38633000000.0,207110442000.0,39.86726506,2.7621354730000003,1.731444725,1.10501624,44.8291,1.12446,29,12,2018,1,0,0
INTC,34970000000.0,209454683200.0,32.73752473,2.930132804,1.511699193,0.9524369061,45.0634,1.3765100000000001,29,9,2018,0,0,1
INTC,33598000000.0,223503475700.0,44.6471186,3.190764425,1.570940755,0.9595925104,47.0831,1.05456,30,6,2018,0,0,1
INTC,33464000000.0,220670031000.0,49.54423687,3.145015763,1.58458995,1.055858925,46.0689,0.92985,31,3,2018,0,0,1
INTC,31885000000.0,202197422700.0,-294.31939260000007,2.929590732,1.69335859,1.125595546,43.1769,-0.1467,30,12,2017,0,0,1
INTC,33489000000.0,170707753200.0,37.80065394,2.406503795,1.602494079,1.133839238,35.4092,0.93674,30,9,2017,1,0,0
INTC,45656000000.0,150872331000.0,53.72946261,2.198503913,2.162549249,1.667873496,31.1398,0.57957,1,7,2017,1,0,0
INTC,43588000000.0,161289716400.0,54.4162336,2.412927359,1.692466557,1.0427599159999998,33.0444,0.60725,1,4,2017,0,0,1
INTC,42633000000.0,161133416400.0,45.2367817,2.433083931,1.7489902469999998,1.073244015,32.9921,0.72932,31,12,2016,0,0,1
INTC,39723000000.0,166210110800.0,49.20370361,2.633448638,1.8024187530000002,1.130791818,34.0804,0.6926399999999999,1,10,2016,0,0,1
INTC,33554000000.0,142787904000.0,107.3593263,2.326786449,1.666827,1.181925071,29.344,0.27333,2,7,2016,1,0,0
INTC,33092000000.0,140527725000.0,68.68412757,2.2971805830000003,1.5632203580000001,1.10162045,28.8262,0.41968999999999995,2,4,2016,0,0,1
INTC,45820000000.0,149978446000.0,41.51077941,2.455241811,2.449188291,1.923814393,30.7585,0.74098,26,12,2015,0,0,1
INTC,42049000000.0,122835704400.0,39.50971515,2.151351286,2.400862069,1.654111406,25.1919,0.63761,26,9,2015,1,0,0
INTC,42432000000.0,132056518100.0,48.80137402,2.288872833,1.974277478,1.310518146,26.9009,0.55123,27,6,2015,0,0,1
INTC,39947000000.0,135388071000.0,67.96589909999999,2.465007483,1.76029265,1.154905221,27.5515,0.40537,28,3,2015,0,0,1
INTC,40558000000.0,158540912200.0,43.30535706,2.837929154,1.731934295,1.15426894,32.0998,0.74124,27,12,2014,0,1,0
INTC,41138000000.0,146791842500.0,44.25439931,2.617870321,1.8457461080000002,1.290995706,29.0965,0.6574800000000001,27,9,2014,1,0,0
INTC,43929000000.0,133683660400.0,47.81246795,2.256378558,2.3676434580000003,1.697820586,26.0948,0.54577,28,6,2014,1,0,0
INTC,42458000000.0,109661403600.0,56.8193801,1.8894759230000002,2.25457497,1.664034829,21.4308,0.37717,29,3,2014,1,0,0
INTC,42593000000.0,108243815400.0,41.235739200000005,1.858071536,2.3646816040000003,1.744472288,21.2118,0.5144,28,12,2013,0,0,1
INTC,39551000000.0,96207930000.0,32.61285763,1.734976737,2.259459459,1.647927928,18.8643,0.57843,28,9,2013,1,0,0
INTC,38215000000.0,100576456200.0,50.288228100000005,1.868061965,2.5505312140000003,1.8284309419999998,19.6977,0.3917,29,6,2013,0,0,1
INTC,35631000000.0,87674704000.0,42.87271589,1.7125972569999999,2.430666215,1.746821495,17.2588,0.40256,30,3,2013,1,0,0
INTC,35258000000.0,82143443200.0,33.28340486,1.604270125,2.431229648,1.705303148,16.1192,0.4843,29,12,2012,0,0,1
INTC,33425000000.0,92090293600.0,30.98596689,1.86913259,1.925374383,1.2049694640000002,17.8712,0.57675,29,9,2012,0,0,1
INTC,33363000000.0,108323764500.0,38.31756792,2.220704904,2.4468589869999997,1.6314291140000001,20.8355,0.54376,30,6,2012,0,1,0
INTC,31308000000.0,113323188000.0,41.38903871,2.423507015,2.1288836780000002,1.4898249730000002,21.8265,0.52735,31,3,2012,0,0,1
INTC,30390000000.0,97886487000.0,29.13288304,2.132092244,2.150981044,1.5369970069999999,18.6735,0.64098,31,12,2011,1,0,0
INTC,30534000000.0,86977920000.0,25.08013841,1.886027278,2.2418339069999997,1.5970274580000001,16.288,0.64944,1,10,2011,1,0,0
INTC,32882000000.0,92660230000.0,31.36771496,1.9017759580000002,2.231214989,1.439636855,17.03,0.54291,2,7,2011,0,0,1
INTC,31408000000.0,82911618800.0,26.23785405,1.751074337,1.97103329,1.3419801120000001,14.7898,0.5636800000000001,2,4,2011,1,0,0
INTC,44039000000.0,88311022800.0,27.77076189,1.786587554,3.389192666,2.6538007930000003,15.4986,0.55809,25,12,2010,0,0,1
INTC,42446000000.0,81596728200.0,27.61310599,1.710766693,3.3381237980000003,2.6774923619999997,14.3303,0.5189699999999999,25,9,2010,0,0,1
INTC,40578000000.0,83772374600.0,29.01710239,1.8274552169999998,3.334257276,2.612196044,14.6686,0.50552,26,6,2010,0,0,1
INTC,37603000000.0,91878813000.0,37.62441155,2.141697273,2.662028725,2.079667864,16.173,0.42985,27,3,2010,0,0,1
INTC,36400000000.0,82744250000.0,36.25953111,1.984084261,2.7871163219999997,2.133184034,14.645,0.40389,26,12,2009,1,0,0
INTC,33640000000.0,77884934400.0,41.96386552,1.995361217,2.483804362,1.929926442,13.8684,0.33048,26,9,2009,0,0,1
INTC,34449000000.0,64782826500.0,-162.7709209,1.6590986890000001,2.608701794,1.9158073169999998,11.5787,-0.07113,27,6,2009,1,0,0
INTC,34394000000.0,61231438800.0,97.34727949,1.567464643,2.8610629239999996,2.000473111,10.8682,0.11164,28,3,2009,0,0,1
INTC,34839000000.0,55624402900.0,237.71112349999999,1.406574695,2.5416986440000002,1.733819391,9.8923,0.04161,27,12,2008,0,0,1
INTC,34188000000.0,75584068000.0,37.54797218,1.942485878,2.127830751,1.484008741,13.279000000000002,0.35365,27,9,2008,0,1,0
INTC,35574000000.0,87101048800.0,54.37019276,2.15804982,2.462400398,1.7878486059999998,14.7704,0.27166,28,6,2008,0,1,0
INTC,35841000000.0,83508255500.0,57.87127893,2.053818384,2.545454545,1.89397785,14.2045,0.24545,29,3,2008,0,0,1
INTC,37886000000.0,108819924000.0,47.91718362,2.544780974,2.7867226689999995,2.092987983,18.173,0.37926,29,12,2007,0,1,0
INTC,35966000000.0,104349702600.0,58.26337387,2.551212718,2.7600154580000003,2.055133325,17.4878,0.30015,29,9,2007,0,0,1
INTC,34912000000.0,94550701500.0,73.98333451,2.3817497480000003,3.03960396,2.0408415840000003,15.9795,0.21599000000000002,30,6,2007,0,0,1
INTC,32691000000.0,75246527400.0,45.9942099,2.005183803,2.670389375,1.781466948,12.8101,0.27852,31,3,2007,1,0,0
INTC,31904000000.0,79133509300.0,52.72052585,2.15317559,2.147051914,1.492952784,13.4879,0.25584,30,12,2006,0,0,1
INTC,30148000000.0,79518153600.0,61.12079447,2.270844264,1.943689964,1.278237827,13.6348,0.22308000000000003,30,9,2006,0,0,1
INTC,29856000000.0,73482030000.0,83.03054237,2.111795321,1.989432439,1.2848492040000001,12.5225,0.15082,1,7,2006,0,0,1
INTC,29371000000.0,75974826200.0,55.98734429,2.211270336,1.831453825,1.3238849940000001,12.7603,0.22791,1,4,2006,0,0,1
INTC,32309000000.0,99056449500.0,40.38175683,2.737727309,2.295213342,1.807017544,16.2895,0.40339,31,12,2005,0,1,0
INTC,32862000000.0,98501222400.0,49.37404632,2.6857133380000002,2.286977577,1.8613538269999998,16.0321,0.32471,1,10,2005,0,0,1
INTC,33809000000.0,105637598000.0,51.83395388,2.80846488,2.85218509,2.348586118,16.9972,0.32792,2,7,2005,0,0,1
INTC,33995000000.0,93291428700.0,42.83353017,2.473851892,2.7385979239999996,2.256153039,14.8719,0.3472,2,4,2005,1,0,0
INTC,34860000000.0,95604587200.0,45.03277777,2.478150994,3.0049962530000003,2.519485386,15.0511,0.33423,25,12,2004,0,0,1
INTC,34461000000.0,83369143000.0,43.74036884,2.182723995,3.071702945,2.486939821,12.9415,0.29586999999999997,25,9,2004,1,0,0
INTC,34863000000.0,116929795800.0,66.55082288,3.02981877,3.284425577,2.67378615,17.8301,0.26792,26,6,2004,0,1,0
INTC,34405000000.0,116228678400.0,67.18420717,3.049821002,3.5989713219999997,2.975685786,17.5466,0.26116999999999996,27,3,2004,0,0,1
INTC,34141000000.0,133897643600.0,61.61879595,3.5379602489999997,3.326355575,2.7800552410000003,20.0716,0.32574000000000003,27,12,2003,0,1,0
INTC,33044000000.0,115563187500.0,69.74241853,3.093150277,3.073049938,2.5766955559999998,17.4435,0.25011,27,9,2003,1,0,0
INTC,31176000000.0,86509234000.0,96.55048438,2.437566469,3.00074638,2.4609643230000002,13.1473,0.13617,28,6,2003,1,0,0
INTC,31073000000.0,72674306000.0,79.42547104,2.052888506,3.038063386,2.452460583,10.9946,0.13843,29,3,2003,1,0,0
INTC,31138000000.0,69647616000.0,66.39429552,1.9636747490000002,2.86959818,2.298862775,10.4576,0.15750999999999998,28,12,2002,0,0,1
INTC,30973000000.0,62506842400.0,91.11784606,1.7703810119999999,2.872950167,2.28164305,9.3127,0.10221000000000001,28,9,2002,1,0,0
INTC,31242000000.0,79076031100.0,177.30051819999997,2.222485416,2.992519137,2.351078636,11.6237,0.06556000000000001,29,6,2002,0,1,0
INTC,30829000000.0,135962378700.0,145.2589516,3.7914773760000005,2.647842544,2.078879637,19.8167,0.13642,30,3,2002,0,1,0
INTC,30703000000.0,140362534800.0,278.4970928999999,3.917458409,2.683866058,2.154794521,20.4849,0.07356,29,12,2001,0,0,1
INTC,30300000000.0,89233290000.0,841.8234905999999,2.485468498,2.723558857,2.141127079,12.9775,0.01542,29,9,2001,1,0,0
INTC,30461000000.0,127855706600.0,652.3250337000001,3.4802032389999997,2.539997064,1.97695582,18.5594,0.02845,30,6,2001,0,1,0
INTC,30847000000.0,115110504900.0,237.3412472,3.1180049,2.536753757,2.035332341,16.6851,0.0703,31,3,2001,1,0,0
INTC,31381000000.0,132184857400.0,60.27581277,3.541740995,2.445086705,2.075375723,19.0523,0.31609,30,12,2000,0,1,0
INTC,31542000000.0,184489405100.0,73.53105026,4.892969238,2.523167155,2.1795894430000002,26.3293,0.35807,30,9,2000,0,1,0
INTC,30380000000.0,296530056000.0,94.52663564,8.097489241,2.465211132,2.1565499040000002,42.3312,0.44782,1,7,2000,0,1,0
INTC,30125000000.0,292158066500.0,108.36723529999999,8.092348738,2.45528914,2.100705219,41.7667,0.38542,1,4,2000,0,0,1
INTC,27601000000.0,187576469600.0,88.98314497,5.765374815,2.510071841,2.181715735,26.9197,0.30253,25,12,1999,1,0,0
INTC,26068000000.0,166229638400.0,114.0120977,5.696307257999999,2.80419471,2.4080450769999997,23.9386,0.20997,25,9,1999,1,0,0
INTC,25472000000.0,120545904400.0,68.92275838,4.732486825,3.2192691030000002,2.711354309,17.4907,0.25377,26,6,1999,1,0,0
INTC,24726000000.0,128270726800.0,64.16744712,5.187686112,2.646235521,2.2374517369999998,18.4403,0.28738,27,3,1999,0,0,1
INTC,23266000000.0,135731476000.0,65.76137403,5.806197373,2.3216747069999997,1.921605789,19.291,0.29335,26,12,1998,0,0,1
INTC,21799000000.0,97773925600.0,62.71579577,4.4852482039999995,2.799277017,2.3445586,13.9438,0.22233000000000003,26,9,1998,1,0,0
INTC,21733000000.0,85273533000.0,72.75898719999999,3.9236889980000003,3.1424541610000003,2.544428773,12.0545,0.16568,27,6,1998,1,0,0
INTC,21585000000.0,88330351200.0,69.38755004,4.092209924,2.7796378539999997,2.340450974,12.4444,0.17935,28,3,1998,0,0,1
INTC,19295000000.0,79766208000.0,45.76374527,4.134035139,2.635714286,2.220099668,11.177999999999999,0.24425,27,12,1997,1,0,0
INTC,19946000000.0,104612714400.0,66.46296976,5.2447966710000005,2.931835786,2.494384198,14.5538,0.21898,30,9,1997,0,1,0
INTC,17406000000.0,80574604800.0,48.98152267,4.629128163,3.061272923,2.5905070119999998,11.2096,0.22885,28,6,1997,1,0,0
INTC,17108000000.0,78909120000.0,39.79279879,4.6124105680000005,2.65060898,2.2692237769999997,10.9596,0.27542,29,3,1997,0,0,1
INTC,16872000000.0,81447748000.0,42.6428,4.827391418,2.8139008839999997,2.409418055,10.6607,0.25,28,12,1996,0,0,1
INTC,14964000000.0,54474428800.0,41.5201439,3.640365464,2.799550674,2.323514728,7.6252,0.18365,28,9,1996,1,0,0
INTC,13884000000.0,41174179200.0,39.55252565,2.965584788,2.739823513,2.167662966,5.7764,0.14604,29,6,1996,1,0,0
INTC,12901000000.0,31476544000.0,35.20866219,2.439853035,2.459259259,1.859259259,4.4711,0.12699000000000002,30,3,1996,1,0,0
INTC,12140000000.0,32097600000.0,37.02145329,2.643953871,2.237358386,1.540204476,4.458,0.12042,30,12,1995,0,0,1
INTC,11126000000.0,33570773600.0,36.05883308,3.017326407,1.92791927,1.2770302740000001,4.7203,0.13091,30,9,1995,0,0,1
INTC,10667000000.0,35648215200.0,40.55542116,3.34191574,2.076489772,1.4444115030000002,4.9677,0.12249000000000002,1,7,1995,0,0,1
INTC,10009000000.0,23267278400.0,26.17241665,2.32510027,2.0830280830000003,1.48046398,3.3277,0.12715,1,4,1995,1,0,0
INTC,9267000000.0,17415312000.0,46.81535484,1.879282616,2.039351852,1.451058201,2.5022,0.05345,31,12,1994,1,0,0
INTC,9052000000.0,16712124800.0,25.35982519,1.846235616,2.165593705,1.502145923,2.4067,0.0949,1,10,1994,0,0,1
INTC,8328000000.0,16127048000.0,25.1985125,1.93648511,2.121305182,1.500191939,2.3065,0.09153,2,7,1994,0,0,1
INTC,8142000000.0,18576729600.0,30.1081517,2.281592926,2.465057179,1.871241,2.6268,0.08725,2,4,1994,0,1,0
INTC,7500000000.0,17347683600.0,29.20485455,2.31302448,2.384710234,1.884093711,2.4492,0.08386,25,12,1993,0,0,1
INTC,7012000000.0,18875648000.0,32.26606496,2.6919064460000004,2.739416745,2.244590781,2.6812,0.0831,25,9,1993,0,0,1
INTC,6402000000.0,14932152800.0,26.2427993,2.332055724,2.813020833,2.313020833,2.1283,0.0811,26,6,1993,1,0,0
INTC,6379000000.0,15732855600.0,28.65729617,2.4667381,2.9514986380000003,2.479019074,2.2209,0.0775,27,3,1993,0,0,1
INTC,5444000000.0,12225901800.0,28.56519112,2.245757127,2.546145494,2.119435396,1.7571,0.06151,26,12,1992,1,0,0
INTC,5077000000.0,8648160000.0,36.034,1.703399645,2.6819354840000003,2.172903226,1.2570000000000001,0.03488,26,9,1992,1,0,0
INTC,4699000000.0,7306551200.0,34.14276262,1.5545853619999999,3.094573643,2.523255814,1.0726,0.03142,27,6,1992,1,0,0
INTC,4688000000.0,7331221000.0,39.62822162,1.564160657,3.102195946,2.533783784,1.0726,0.02707,28,3,1992,0,0,1
INTC,4418000000.0,6168595800.0,32.63807302,1.396557799,2.93485342,2.4226384359999997,0.9222,0.028260000000000004,28,12,1991,1,0,0
INTC,4346000000.0,5497800600.0,27.21683465,1.265316594,2.938118812,2.386138614,0.8202,0.030139999999999997,28,9,1991,1,0,0
INTC,4112000000.0,6059825100.0,26.23300909,1.47405135,2.7592745260000004,2.22506183,0.9027,0.03441,29,6,1991,0,0,1
INTC,3842000000.0,6128019000.0,30.79406533,1.5954228069999998,2.7473776219999997,2.204545455,0.9222,0.02995,30,3,1991,0,0,1
INTC,3593000000.0,4811067900.0,29.51575399,1.339384159,2.3762376240000003,1.900228484,0.7353,0.024909999999999998,29,12,1990,1,0,0
INTC,3431000000.0,4269337000.0,24.96688304,1.243979312,2.441463415,1.968292683,0.6455,0.02585,29,9,1990,1,0,0
INTC,3168000000.0,5949760400.0,34.99859059,1.878080934,2.614931238,2.067779961,0.9124,0.02607,30,6,1990,0,1,0
INTC,2740000000.0,5102908000.0,35.43686111,1.8623751819999999,2.580528846,1.941105769,0.8105,0.022869999999999998,31,3,1990,1,0,0
XEL,13385000000.0,32937500000.0,114.7648084,2.460776989,0.8021194957,0.9331262562,62.5,0.54459,30,6,2020,1,0,0
XEL,13302000000.0,31568143200.0,107.0106549,2.373187731,0.5108751499,0.18547696519999998,59.9016,0.55977,31,3,2020,0,0,1
XEL,13239000000.0,32961579600.0,112.8821219,2.489733333,0.6814798598999999,0.23752189140000002,62.6646,0.55513,31,12,2019,0,0,1
XEL,13141000000.0,33153730800.0,62.91030512,2.522922974,0.7169886476999999,0.3355905198,63.6348,1.01152,30,9,2019,0,0,1
XEL,12366000000.0,29995981400.0,126.03353529999998,2.425681821,0.5808300395,0.2154150198,57.9073,0.45946000000000004,30,6,2019,0,0,1
XEL,12329000000.0,27749293200.0,88.09299429,2.25073349,0.6575497288000001,0.2414104882,53.7777,0.61047,31,3,2019,0,0,1
XEL,12222000000.0,24332811400.0,113.70472620000001,1.990902586,0.6937219731000001,0.2257847534,47.3401,0.41634,31,12,2018,1,0,0
XEL,12165000000.0,22957748100.0,46.75712444,1.88719672,0.7824387702,0.2785304846,44.9271,0.96086,30,9,2018,0,0,1
XEL,11650000000.0,22038885000.0,83.16560377,1.891749785,0.7314504548,0.27285782670000003,43.2135,0.51961,30,6,2018,0,0,1
XEL,11561000000.0,21471705650.0,73.78593007,1.8572533219999998,0.6749150898,0.2387190684,42.1427,0.57115,31,3,2018,0,0,1
XEL,11455000000.0,22749491200.0,120.36767830000001,1.9859878830000002,0.7272504892,0.2152641879,44.4326,0.36914,31,12,2017,0,0,1
XEL,11440000000.0,22215966700.0,45.15440386,1.9421248969999998,0.8679640719,0.2922155689,43.6463,0.9666,30,9,2017,0,0,1
XEL,11123000000.0,21386374620.0,94.21310405,1.922716409,0.7469520454999999,0.2221620157,42.0082,0.44588,30,6,2017,0,0,1
XEL,11070000000.0,20549567040.0,85.98145205,1.856329453,0.7100862998999999,0.2305825243,40.3883,0.46973000000000004,31,3,2017,0,0,1
XEL,11021000000.0,18693196530.0,82.16789684,1.696143411,0.8752694795,0.2648598706,36.6749,0.44633999999999996,31,12,2016,1,0,0
XEL,10988000000.0,18734577680.0,40.92306177,1.705003429,0.8905616676000001,0.3204979734,36.7633,0.89835,30,9,2016,0,0,1
XEL,10703000000.0,20220832200.0,102.7481311,1.8892677009999999,0.7712492868999999,0.2187678266,39.6876,0.38626,30,6,2016,0,0,1
XEL,10672000000.0,18722825720.0,77.59148661,1.754387717,0.8570084666,0.260269677,36.7691,0.47388,31,3,2016,0,0,1
XEL,10601000000.0,15927091780.0,76.20618077,1.502414091,0.7171020207,0.1996057171,31.3094,0.41085,31,12,2015,1,0,0
XEL,10545000000.0,15554243800.0,36.46950481,1.4750349740000002,1.083954619,0.3711507293,30.5945,0.83891,30,9,2015,0,0,1
XEL,10269000000.0,13990736740.0,71.05503677,1.3624244559999998,0.8620299689,0.2295730845,27.5354,0.38752,30,6,2015,1,0,0
XEL,10215000000.0,14964545240.0,98.38622774,1.464957929,0.8098013245,0.25430463579999996,29.4926,0.29975999999999997,31,3,2015,0,0,1
XEL,10215000000.0,15280172040.0,77.84091717,1.496002745,0.8275522755,0.22312423120000002,30.1503,0.38733,31,12,2014,0,0,1
XEL,10154000000.0,12813034080.0,34.76135128,1.26174634,0.9210602132,0.2587150677,25.3022,0.72788,30,9,2014,1,0,0
XEL,9921000000.0,13377239750.0,68.53094134,1.348376147,1.0209150329999999,0.2754901961,26.5685,0.38769000000000003,30,6,2014,0,0,1
XEL,9748000000.0,12384614770.0,47.41429851,1.270607856,0.9022491348999999,0.2932525952,24.7841,0.52271,31,3,2014,0,0,1
XEL,9565000000.0,11265846920.0,75.05560906,1.17769673,0.8806787083,0.232895457,22.5859,0.30091999999999997,31,12,2013,0,0,1
XEL,9548000000.0,10908221220.0,29.9019222,1.142581043,1.09933075,0.313138429,21.8777,0.73165,30,9,2013,0,0,1
XEL,9300000000.0,10959535800.0,55.66041544,1.17844471,1.044864664,0.2884686689,22.0071,0.39538,30,6,2013,0,0,1
XEL,9155000000.0,11271101400.0,47.63779121,1.231141606,1.070439256,0.35694499409999997,22.9788,0.48236,31,3,2013,0,0,1
XEL,8874000000.0,10053695050.0,71.70966512,1.132938365,0.8937691522,0.27238678920000003,20.5555,0.28665,31,12,2012,1,0,0
XEL,8850000000.0,10226691160.0,25.68874946,1.155558323,1.066434673,0.4593483075,20.9306,0.8147800000000001,30,9,2012,0,0,1
XEL,8573000000.0,10461207200.0,57.13384599,1.2201081409999999,0.6682328374000001,0.1850691725,21.4369,0.3752,30,6,2012,0,0,1
XEL,8537000000.0,9656202400.0,52.50789777,1.130967721,0.6858144552,0.22060409920000001,19.7873,0.37684,31,3,2012,0,0,1
XEL,8482000000.0,9962607700.0,70.90823986,1.174558795,0.8311507384000001,0.2268041237,20.4571,0.2885,31,12,2011,0,0,1
XEL,8536000000.0,8795081540.0,25.99787626,1.030351633,1.078401809,0.3565774595,18.1006,0.69623,30,9,2011,1,0,0
XEL,8339000000.0,8554464160.0,53.86942166,1.025715127,0.9393709739,0.2963243653,17.6308,0.32729,30,6,2011,0,0,1
XEL,8287000000.0,8305793430.0,40.79466321,1.00238878,1.01167002,0.3456740443,17.1501,0.4204,31,3,2011,0,0,1
XEL,8189000000.0,7882728150.0,57.70664824,0.9627171654000001,1.077256602,0.3255813953,16.7255,0.28984,31,12,2010,0,0,1
XEL,7710000000.0,7456587600.0,23.87636119,0.9670065620999999,1.150522965,0.4170077308,16.1398,0.67597,30,9,2010,0,0,1
XEL,7497000000.0,6594447320.0,47.17058169,0.8796114873,0.9650468883,0.3103154305,14.3233,0.30365,30,6,2010,1,0,0
XEL,7461000000.0,6693140060.0,40.05469814,0.8970835089,0.8492753623,0.3,14.5598,0.3635,31,3,2010,0,0,1
XEL,7388000000.0,6604398000.0,39.10241563,0.8939358419,0.9634304207,0.2737864078,14.4075,0.36846,31,12,2009,0,0,1
XEL,7296000000.0,5909115750.0,26.76229959,0.8099116982,1.002095557,0.30427493710000003,12.9161,0.48262,30,9,2009,1,0,0
